sample_fp	plate	well	tile	cycle
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0184_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0184.nd2	1	A1	184	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0185_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0185.nd2	1	A1	185	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0186_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0186.nd2	1	A1	186	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0187_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0187.nd2	1	A1	187	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0188_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0188.nd2	1	A1	188	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0189_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0189.nd2	1	A1	189	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	12
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c13/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	13
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c14/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	14
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c15/WellA1_PointA1_0190_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0190.nd2	1	A1	190	15
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c1/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	1
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c2/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	2
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c3/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	3
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c4/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	4
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c5/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	5
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c6/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	6
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c7/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	7
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c8/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	8
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c9/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	9
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c10/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	10
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c11/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	11
/archive/cheeseman/brieflow_screens/etna-data/input_sbs/c12/WellA1_PointA1_0191_ChannelDAPI_T7,MiSeq_G_T7,MiSeq_T_T7,MiSeq_A_T7,MiSeq_C_T7_Seq0191.nd2	1	A1	191	12
