sample_fp	plate	well	round	tile	channel
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0713_ChannelDAPI_1p_50ms_Seq24025.nd2	1	B3	2	713	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0713_ChannelGFP_18p_100ms_Seq24029.nd2	1	B3	2	713	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0714_ChannelAF750_10p_100ms_Seq24033.nd2	1	B3	2	714	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0714_ChannelCY3_30p_100ms_Seq24031.nd2	1	B3	2	714	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0714_ChannelCY5_50p_200ms_Seq24032.nd2	1	B3	2	714	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0714_ChannelDAPI_1p_50ms_Seq24030.nd2	1	B3	2	714	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0714_ChannelGFP_18p_100ms_Seq24034.nd2	1	B3	2	714	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0715_ChannelAF750_10p_100ms_Seq24038.nd2	1	B3	2	715	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0715_ChannelCY3_30p_100ms_Seq24036.nd2	1	B3	2	715	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0715_ChannelCY5_50p_200ms_Seq24037.nd2	1	B3	2	715	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0715_ChannelDAPI_1p_50ms_Seq24035.nd2	1	B3	2	715	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0715_ChannelGFP_18p_100ms_Seq24039.nd2	1	B3	2	715	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0716_ChannelAF750_10p_100ms_Seq24043.nd2	1	B3	2	716	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0716_ChannelCY3_30p_100ms_Seq24041.nd2	1	B3	2	716	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0716_ChannelCY5_50p_200ms_Seq24042.nd2	1	B3	2	716	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0716_ChannelDAPI_1p_50ms_Seq24040.nd2	1	B3	2	716	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0716_ChannelGFP_18p_100ms_Seq24044.nd2	1	B3	2	716	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0717_ChannelAF750_10p_100ms_Seq24048.nd2	1	B3	2	717	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0717_ChannelCY3_30p_100ms_Seq24046.nd2	1	B3	2	717	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0717_ChannelCY5_50p_200ms_Seq24047.nd2	1	B3	2	717	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0717_ChannelDAPI_1p_50ms_Seq24045.nd2	1	B3	2	717	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0717_ChannelGFP_18p_100ms_Seq24049.nd2	1	B3	2	717	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0718_ChannelAF750_10p_100ms_Seq24053.nd2	1	B3	2	718	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0718_ChannelCY3_30p_100ms_Seq24051.nd2	1	B3	2	718	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0718_ChannelCY5_50p_200ms_Seq24052.nd2	1	B3	2	718	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0718_ChannelDAPI_1p_50ms_Seq24050.nd2	1	B3	2	718	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0718_ChannelGFP_18p_100ms_Seq24054.nd2	1	B3	2	718	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0719_ChannelAF750_10p_100ms_Seq24058.nd2	1	B3	2	719	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0719_ChannelCY3_30p_100ms_Seq24056.nd2	1	B3	2	719	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0719_ChannelCY5_50p_200ms_Seq24057.nd2	1	B3	2	719	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0719_ChannelDAPI_1p_50ms_Seq24055.nd2	1	B3	2	719	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0719_ChannelGFP_18p_100ms_Seq24059.nd2	1	B3	2	719	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0720_ChannelAF750_10p_100ms_Seq24063.nd2	1	B3	2	720	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0720_ChannelCY3_30p_100ms_Seq24061.nd2	1	B3	2	720	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0720_ChannelCY5_50p_200ms_Seq24062.nd2	1	B3	2	720	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0720_ChannelDAPI_1p_50ms_Seq24060.nd2	1	B3	2	720	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0720_ChannelGFP_18p_100ms_Seq24064.nd2	1	B3	2	720	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0721_ChannelAF750_10p_100ms_Seq24068.nd2	1	B3	2	721	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0721_ChannelCY3_30p_100ms_Seq24066.nd2	1	B3	2	721	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0721_ChannelCY5_50p_200ms_Seq24067.nd2	1	B3	2	721	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0721_ChannelDAPI_1p_50ms_Seq24065.nd2	1	B3	2	721	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0721_ChannelGFP_18p_100ms_Seq24069.nd2	1	B3	2	721	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0722_ChannelAF750_10p_100ms_Seq24073.nd2	1	B3	2	722	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0722_ChannelCY3_30p_100ms_Seq24071.nd2	1	B3	2	722	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0722_ChannelCY5_50p_200ms_Seq24072.nd2	1	B3	2	722	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0722_ChannelDAPI_1p_50ms_Seq24070.nd2	1	B3	2	722	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0722_ChannelGFP_18p_100ms_Seq24074.nd2	1	B3	2	722	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0723_ChannelAF750_10p_100ms_Seq24078.nd2	1	B3	2	723	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0723_ChannelCY3_30p_100ms_Seq24076.nd2	1	B3	2	723	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0723_ChannelCY5_50p_200ms_Seq24077.nd2	1	B3	2	723	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0723_ChannelDAPI_1p_50ms_Seq24075.nd2	1	B3	2	723	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0723_ChannelGFP_18p_100ms_Seq24079.nd2	1	B3	2	723	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0724_ChannelAF750_10p_100ms_Seq24083.nd2	1	B3	2	724	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0724_ChannelCY3_30p_100ms_Seq24081.nd2	1	B3	2	724	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0724_ChannelCY5_50p_200ms_Seq24082.nd2	1	B3	2	724	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0724_ChannelDAPI_1p_50ms_Seq24080.nd2	1	B3	2	724	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0724_ChannelGFP_18p_100ms_Seq24084.nd2	1	B3	2	724	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0725_ChannelAF750_10p_100ms_Seq24088.nd2	1	B3	2	725	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0725_ChannelCY3_30p_100ms_Seq24086.nd2	1	B3	2	725	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0725_ChannelCY5_50p_200ms_Seq24087.nd2	1	B3	2	725	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0725_ChannelDAPI_1p_50ms_Seq24085.nd2	1	B3	2	725	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0725_ChannelGFP_18p_100ms_Seq24089.nd2	1	B3	2	725	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0726_ChannelAF750_10p_100ms_Seq24093.nd2	1	B3	2	726	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0726_ChannelCY3_30p_100ms_Seq24091.nd2	1	B3	2	726	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0726_ChannelCY5_50p_200ms_Seq24092.nd2	1	B3	2	726	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0726_ChannelDAPI_1p_50ms_Seq24090.nd2	1	B3	2	726	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0726_ChannelGFP_18p_100ms_Seq24094.nd2	1	B3	2	726	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0727_ChannelAF750_10p_100ms_Seq24098.nd2	1	B3	2	727	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0727_ChannelCY3_30p_100ms_Seq24096.nd2	1	B3	2	727	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0727_ChannelCY5_50p_200ms_Seq24097.nd2	1	B3	2	727	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0727_ChannelDAPI_1p_50ms_Seq24095.nd2	1	B3	2	727	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0727_ChannelGFP_18p_100ms_Seq24099.nd2	1	B3	2	727	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0728_ChannelAF750_10p_100ms_Seq24103.nd2	1	B3	2	728	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0728_ChannelCY3_30p_100ms_Seq24101.nd2	1	B3	2	728	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0728_ChannelCY5_50p_200ms_Seq24102.nd2	1	B3	2	728	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0728_ChannelDAPI_1p_50ms_Seq24100.nd2	1	B3	2	728	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0728_ChannelGFP_18p_100ms_Seq24104.nd2	1	B3	2	728	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0729_ChannelAF750_10p_100ms_Seq24108.nd2	1	B3	2	729	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0729_ChannelCY3_30p_100ms_Seq24106.nd2	1	B3	2	729	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0729_ChannelCY5_50p_200ms_Seq24107.nd2	1	B3	2	729	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0729_ChannelDAPI_1p_50ms_Seq24105.nd2	1	B3	2	729	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0729_ChannelGFP_18p_100ms_Seq24109.nd2	1	B3	2	729	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0730_ChannelAF750_10p_100ms_Seq24113.nd2	1	B3	2	730	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0730_ChannelCY3_30p_100ms_Seq24111.nd2	1	B3	2	730	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0730_ChannelCY5_50p_200ms_Seq24112.nd2	1	B3	2	730	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0730_ChannelDAPI_1p_50ms_Seq24110.nd2	1	B3	2	730	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0730_ChannelGFP_18p_100ms_Seq24114.nd2	1	B3	2	730	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0731_ChannelAF750_10p_100ms_Seq24118.nd2	1	B3	2	731	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0731_ChannelCY3_30p_100ms_Seq24116.nd2	1	B3	2	731	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0731_ChannelCY5_50p_200ms_Seq24117.nd2	1	B3	2	731	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0731_ChannelDAPI_1p_50ms_Seq24115.nd2	1	B3	2	731	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0731_ChannelGFP_18p_100ms_Seq24119.nd2	1	B3	2	731	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0732_ChannelAF750_10p_100ms_Seq24123.nd2	1	B3	2	732	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0732_ChannelCY3_30p_100ms_Seq24121.nd2	1	B3	2	732	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0732_ChannelCY5_50p_200ms_Seq24122.nd2	1	B3	2	732	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0732_ChannelDAPI_1p_50ms_Seq24120.nd2	1	B3	2	732	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0732_ChannelGFP_18p_100ms_Seq24124.nd2	1	B3	2	732	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0733_ChannelAF750_10p_100ms_Seq24128.nd2	1	B3	2	733	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0733_ChannelCY3_30p_100ms_Seq24126.nd2	1	B3	2	733	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0733_ChannelCY5_50p_200ms_Seq24127.nd2	1	B3	2	733	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0733_ChannelDAPI_1p_50ms_Seq24125.nd2	1	B3	2	733	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0733_ChannelGFP_18p_100ms_Seq24129.nd2	1	B3	2	733	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0734_ChannelAF750_10p_100ms_Seq24133.nd2	1	B3	2	734	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0734_ChannelCY3_30p_100ms_Seq24131.nd2	1	B3	2	734	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0734_ChannelCY5_50p_200ms_Seq24132.nd2	1	B3	2	734	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0734_ChannelDAPI_1p_50ms_Seq24130.nd2	1	B3	2	734	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0734_ChannelGFP_18p_100ms_Seq24134.nd2	1	B3	2	734	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0735_ChannelAF750_10p_100ms_Seq24138.nd2	1	B3	2	735	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0735_ChannelCY3_30p_100ms_Seq24136.nd2	1	B3	2	735	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0735_ChannelCY5_50p_200ms_Seq24137.nd2	1	B3	2	735	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0735_ChannelDAPI_1p_50ms_Seq24135.nd2	1	B3	2	735	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0735_ChannelGFP_18p_100ms_Seq24139.nd2	1	B3	2	735	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0736_ChannelAF750_10p_100ms_Seq24143.nd2	1	B3	2	736	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0736_ChannelCY3_30p_100ms_Seq24141.nd2	1	B3	2	736	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0736_ChannelCY5_50p_200ms_Seq24142.nd2	1	B3	2	736	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0736_ChannelDAPI_1p_50ms_Seq24140.nd2	1	B3	2	736	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0736_ChannelGFP_18p_100ms_Seq24144.nd2	1	B3	2	736	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0737_ChannelAF750_10p_100ms_Seq24148.nd2	1	B3	2	737	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0737_ChannelCY3_30p_100ms_Seq24146.nd2	1	B3	2	737	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0737_ChannelCY5_50p_200ms_Seq24147.nd2	1	B3	2	737	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0737_ChannelDAPI_1p_50ms_Seq24145.nd2	1	B3	2	737	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0737_ChannelGFP_18p_100ms_Seq24149.nd2	1	B3	2	737	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0738_ChannelAF750_10p_100ms_Seq24153.nd2	1	B3	2	738	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0738_ChannelCY3_30p_100ms_Seq24151.nd2	1	B3	2	738	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0738_ChannelCY5_50p_200ms_Seq24152.nd2	1	B3	2	738	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0738_ChannelDAPI_1p_50ms_Seq24150.nd2	1	B3	2	738	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0738_ChannelGFP_18p_100ms_Seq24154.nd2	1	B3	2	738	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0739_ChannelAF750_10p_100ms_Seq24158.nd2	1	B3	2	739	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0739_ChannelCY3_30p_100ms_Seq24156.nd2	1	B3	2	739	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0739_ChannelCY5_50p_200ms_Seq24157.nd2	1	B3	2	739	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0739_ChannelDAPI_1p_50ms_Seq24155.nd2	1	B3	2	739	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0739_ChannelGFP_18p_100ms_Seq24159.nd2	1	B3	2	739	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0740_ChannelAF750_10p_100ms_Seq24163.nd2	1	B3	2	740	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0740_ChannelCY3_30p_100ms_Seq24161.nd2	1	B3	2	740	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0740_ChannelCY5_50p_200ms_Seq24162.nd2	1	B3	2	740	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0740_ChannelDAPI_1p_50ms_Seq24160.nd2	1	B3	2	740	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0740_ChannelGFP_18p_100ms_Seq24164.nd2	1	B3	2	740	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0741_ChannelAF750_10p_100ms_Seq24168.nd2	1	B3	2	741	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0741_ChannelCY3_30p_100ms_Seq24166.nd2	1	B3	2	741	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0741_ChannelCY5_50p_200ms_Seq24167.nd2	1	B3	2	741	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0741_ChannelDAPI_1p_50ms_Seq24165.nd2	1	B3	2	741	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0741_ChannelGFP_18p_100ms_Seq24169.nd2	1	B3	2	741	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0742_ChannelAF750_10p_100ms_Seq24173.nd2	1	B3	2	742	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0742_ChannelCY3_30p_100ms_Seq24171.nd2	1	B3	2	742	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0742_ChannelCY5_50p_200ms_Seq24172.nd2	1	B3	2	742	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0742_ChannelDAPI_1p_50ms_Seq24170.nd2	1	B3	2	742	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0742_ChannelGFP_18p_100ms_Seq24174.nd2	1	B3	2	742	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0743_ChannelAF750_10p_100ms_Seq24178.nd2	1	B3	2	743	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0743_ChannelCY3_30p_100ms_Seq24176.nd2	1	B3	2	743	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0743_ChannelCY5_50p_200ms_Seq24177.nd2	1	B3	2	743	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0743_ChannelDAPI_1p_50ms_Seq24175.nd2	1	B3	2	743	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0743_ChannelGFP_18p_100ms_Seq24179.nd2	1	B3	2	743	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0744_ChannelAF750_10p_100ms_Seq24183.nd2	1	B3	2	744	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0744_ChannelCY3_30p_100ms_Seq24181.nd2	1	B3	2	744	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0744_ChannelCY5_50p_200ms_Seq24182.nd2	1	B3	2	744	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0744_ChannelDAPI_1p_50ms_Seq24180.nd2	1	B3	2	744	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0744_ChannelGFP_18p_100ms_Seq24184.nd2	1	B3	2	744	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0745_ChannelAF750_10p_100ms_Seq24188.nd2	1	B3	2	745	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0745_ChannelCY3_30p_100ms_Seq24186.nd2	1	B3	2	745	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0745_ChannelCY5_50p_200ms_Seq24187.nd2	1	B3	2	745	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0745_ChannelDAPI_1p_50ms_Seq24185.nd2	1	B3	2	745	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0745_ChannelGFP_18p_100ms_Seq24189.nd2	1	B3	2	745	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0746_ChannelAF750_10p_100ms_Seq24193.nd2	1	B3	2	746	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0746_ChannelCY3_30p_100ms_Seq24191.nd2	1	B3	2	746	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0746_ChannelCY5_50p_200ms_Seq24192.nd2	1	B3	2	746	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0746_ChannelDAPI_1p_50ms_Seq24190.nd2	1	B3	2	746	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0746_ChannelGFP_18p_100ms_Seq24194.nd2	1	B3	2	746	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0747_ChannelAF750_10p_100ms_Seq24198.nd2	1	B3	2	747	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0747_ChannelCY3_30p_100ms_Seq24196.nd2	1	B3	2	747	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0747_ChannelCY5_50p_200ms_Seq24197.nd2	1	B3	2	747	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0747_ChannelDAPI_1p_50ms_Seq24195.nd2	1	B3	2	747	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0747_ChannelGFP_18p_100ms_Seq24199.nd2	1	B3	2	747	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0748_ChannelAF750_10p_100ms_Seq24203.nd2	1	B3	2	748	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0748_ChannelCY3_30p_100ms_Seq24201.nd2	1	B3	2	748	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0748_ChannelCY5_50p_200ms_Seq24202.nd2	1	B3	2	748	CY5
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0748_ChannelDAPI_1p_50ms_Seq24200.nd2	1	B3	2	748	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0748_ChannelGFP_18p_100ms_Seq24204.nd2	1	B3	2	748	GFP
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0749_ChannelAF750_10p_100ms_Seq24208.nd2	1	B3	2	749	AF750
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0749_ChannelCY3_30p_100ms_Seq24206.nd2	1	B3	2	749	CY3
/lab/ops_data/etna/input_ph/plate_1/round_2/WellB3_PointB3_0749_ChannelCY5_50p_200ms_Seq24207.nd2	1	B3	2	749	CY5
